# EDI Transport with IBZ symmetry
# Grid:  300 300   1  full=   90000  IBZ=   15151
# Window=   -4.2500 to    -4.1000 eV
# T(K)  mu_SERTA_xx  mu_MRTA_xx  mu_SERTA_yy  mu_MRTA_yy  (cm^2/Vs)
    100.00    1.320994E+02    1.367576E+02    1.320994E+02    1.367576E+02
    200.00    6.788090E+01    7.084848E+01    6.788090E+01    7.084848E+01
    300.00    4.794341E+01    5.048341E+01    4.794341E+01    5.048341E+01
